ciclo;grado;estado_eval;codigo;amie;nm_regi;es_regeva;id_zona;id_dist;id_circ;id_prov;id_cant;id_parr;financiamiento;sostenimiento;tp_sexo;na_eano;tp_area;etnibee;quintil;fac_exp;isec;inev;imat;ilyl;icn;ies;nl_inev;nl_imat;nl_ilyl;nl_icn;nl_ies
2018-2019;7;2;156SYTT571;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;2;2007;2;4;3;999999;,065979312;709,83;659,42;864,64;722;593,27;1;0;2;1;0
2018-2019;10;1;8AC2UU9460;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2003;2;4;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
2018-2019;7;2;CPEF5ED572;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;1;2007;2;999999;5;999999;1,664739233;665,17;570,07;788,42;688,86;613,35;0;0;1;0;0
2018-2019;4;2;U41NDM3519;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;1;2010;2;4;4;999999;1,118275557;696,48;739,1;650,16;738,48;658,19;0;1;0;1;0
2018-2019;7;2;1RHJ7DZ573;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2006;2;4;5;999999;1,625795676;815,96;743,35;853,18;887,02;780,28;2;1;2;2;1
2018-2019;4;2;CB6JE4F520;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2009;2;4;5;999999;1,626426354;781,23;765,57;725,15;788,35;845,85;1;1;1;1;2
2018-2019;7;2;F8UTRAJ573;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2007;2;999999;1;999999;-1,557959228;627,21;587,87;685,52;611,17;624,29;0;0;0;0;0
2018-2019;10;2;O1JUYPV461;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2004;2;999999;4;999999;,925279468;631,63;603,04;619,37;738,09;566,01;0;0;0;1;0
2018-2019;7;2;RGBXX0Y573;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2007;2;4;5;999999;2,004734413;646,39;594,34;690,04;635,82;665,37;0;0;0;0;0
2018-2019;7;2;4OQT1EW572;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;1;2006;2;4;5;999999;2,227810169;885,28;753,69;911,11;923,81;952,5;2;1;2;2;3
2018-2019;4;2;AKFC7BR519;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;1;2009;2;4;2;999999;-1,125295161;648,76;626,72;696,06;690,46;581,8;0;0;0;0;0
2018-2019;10;2;PCCIM1H460;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;1;2004;2;4;5;999999;2,024074283;730,81;661,16;804,32;717,41;740,34;1;0;2;1;1
2018-2019;10;2;OC77U4F461;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2004;2;999999;3;999999;,367897836;700,85;624,85;732,44;742,75;703,34;1;0;1;1;1
2018-2019;4;2;NEL41NX520;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2010;2;4;4;999999;,757655353;616,85;573,44;692,47;607,39;594,08;0;0;0;0;0
2018-2019;4;2;CVIK9JH520;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2010;2;4;2;999999;-1,132860648;646,2;637,02;711,15;731,94;504,7;0;0;1;1;0
2018-2019;7;2;AC5FSUR572;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;1;2006;2;4;5;999999;1,5629712;860,77;699,92;959,3;952,12;831,75;2;0;3;3;2
2018-2019;4;2;ECCB20T520;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2009;2;4;1;999999;-1,834155828;899,1;959,37;837,88;885,99;913,15;2;3;2;2;2
2018-2019;10;2;KQMAXAQ460;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;1;2004;2;1;3;999999;,322045262;701,76;621,99;749,76;693,37;741,91;1;0;1;0;1
2018-2019;10;2;9AA9WB0461;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2003;2;4;4;999999;1,134792453;739,88;717,7;747,65;752,14;742,03;1;1;1;1;1
2018-2019;10;2;KOLB9SW460;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2003;2;999999;5;999999;1,447483259;614,54;517,31;649,92;673,25;617,68;0;0;0;0;0
2018-2019;4;2;X2I9XQC520;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2010;2;4;4;999999;,591516201;867,55;923,16;873,58;827,88;845,58;2;2;2;2;2
2018-2019;4;2;BMNQZHC521;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2009;2;4;4;999999;1,332743176;662,29;614,81;628,68;770,88;634,79;0;0;0;1;0
2018-2019;4;2;0RR1002519;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;1;2009;2;4;4;999999;,667754613;873,98;950,25;861,95;915,44;768,29;2;3;2;2;1
2018-2019;4;2;C8JXA20520;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2010;2;999999;2;999999;-,674269659;582,9;600,69;599,74;540,99;590,19;0;0;0;0;0
2018-2019;4;2;PWQR488520;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2010;2;4;5;999999;2,221309336;628,59;637,25;636,8;611,95;628,34;0;0;0;0;0
2018-2019;4;2;22875AS520;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2010;2;4;2;999999;-,56954031;625,34;577,3;653,02;641,69;629,35;0;0;0;0;0
2018-2019;4;2;M8AXD4S521;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2009;2;4;3;999999;-,220808109;817,82;803,96;811,12;818,11;838,1;2;2;2;2;2
2018-2019;4;2;PC2Q3SE520;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2010;2;4;3;999999;,035060245;568,5;589,07;555,58;521,89;607,46;0;0;0;0;0
2018-2019;7;1;0FBCB7L572;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;1;2007;2;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
2018-2019;4;2;E7B8M9E519;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2010;2;4;3;999999;-,205725812;845,42;776,15;748,09;944,29;913,14;2;1;1;2;2
2018-2019;10;2;PBAWADC461;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2003;2;4;5;999999;1,720774021;778,91;783,75;805,99;744,34;781,58;1;1;2;1;1
2018-2019;10;2;YZ2YHL2461;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2004;2;4;5;999999;2,085762295;846,01;716,23;871,56;928,58;867,66;2;1;2;2;2
2018-2019;10;2;3B3MICS460;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;1;2003;2;4;2;999999;-1,034617855;695,27;682,57;706,2;704,15;688,18;0;0;1;1;0
2018-2019;4;2;3B5B1DW520;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2010;2;4;5;999999;2,279422372;541,02;546,09;535,72;604,61;477,68;0;0;0;0;0
2018-2019;7;2;NKV5EHR572;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;1;2007;2;999999;4;999999;,986310751;888,08;783,39;963,78;956,89;848,26;2;1;3;3;2
2018-2019;10;2;0PHNY0N461;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2003;2;5;4;999999;,606390273;780,55;736,7;792,88;822,69;769,93;1;1;1;2;1
2018-2019;4;2;AEEJJ6O519;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;1;2009;2;4;4;999999;,94466043;839,98;865,36;753,68;816,54;924,34;2;2;1;2;2
2018-2019;10;2;BUAGVJP460;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;1;2003;2;4;4;999999;1,386701182;679,67;590,37;743,34;736,5;648,49;0;0;1;1;0
2018-2019;10;2;GBN3E59461;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2004;2;4;5;999999;1,725535268;690,39;620,78;726,45;739,2;675,14;0;0;1;1;0
2018-2019;7;1;7WFDXMR573;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2007;2;4;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
2018-2019;7;2;ZMS28D1573;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2007;2;4;5;999999;2,5;929,75;804,54;984,08;952,66;977,72;2;2;3;3;3
2018-2019;7;2;7W1EKI6573;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2006;2;4;3;999999;,11222663;871,57;738,39;977,99;985,28;784,62;2;1;3;3;1
2018-2019;4;2;2USUI70519;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;1;2010;2;4;1;999999;-2,295792999;610,52;634,65;574,48;607,72;625,23;0;0;0;0;0
2018-2019;7;2;QJR2O7A574;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2007;2;4;4;999999;1,413520986;897,39;822,52;966,82;901,95;898,29;2;2;3;2;2
2018-2019;7;2;0HZOFYQ574;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2007;2;4;5;999999;1,641300714;750,5;754,28;768,7;761,85;717,16;1;1;1;1;1
2018-2019;7;2;WBXAKJK572;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;1;2006;2;4;4;999999;,988920088;768,2;667,96;883,28;858,1;663,46;1;0;2;2;0
2018-2019;10;2;QG9CQ5C461;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2004;2;4;3;999999;,292922209;792,77;672,4;779,19;886,68;832,8;1;0;1;2;2
2018-2019;4;2;N4T2Z7V521;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2009;2;2;5;999999;1,426346204;705,57;706,54;680,78;729,1;705,84;1;1;0;1;1
2018-2019;7;2;FQM1374573;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2006;2;4;5;999999;2,115168562;905,58;841,68;961,65;962,82;856,18;2;2;3;3;2
2018-2019;7;2;SUI4GCF572;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;1;2007;2;2;5;999999;1,956797892;671,83;599,72;723,24;721,5;642,85;0;0;1;1;0
2018-2019;4;2;U55NDDC521;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2010;2;4;2;999999;-,808337272;603,69;599,99;558,08;602,79;653,9;0;0;0;0;0
2018-2019;7;2;BG8AXBC573;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2007;2;999999;3;999999;-,226803494;650,98;617,68;687,71;738,8;559,73;0;0;0;1;0
2018-2019;4;2;L6SJ4L9521;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2010;2;4;5;999999;2,191930909;535,96;526,28;494,23;610,62;512,7;0;0;0;0;0
2018-2019;4;2;XYFHILF519;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;1;2009;2;4;1;999999;-1,81407569;634,93;671,13;654,78;613,54;600,26;0;0;0;0;0
2018-2019;7;2;27IXYRJ572;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2007;2;999999;2;999999;-,485242509;650,36;617,55;711,87;686,21;585,81;0;0;1;0;0
2018-2019;4;2;HAKE838521;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2010;2;4;5;999999;1,893541085;798,77;800,07;742,15;797,68;855,2;1;2;1;1;2
2018-2019;7;2;PEPWEDR572;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;1;2007;2;999999;2;999999;-,612142646;768,38;731,98;796,38;826,12;719,03;1;1;1;2;1
2018-2019;4;2;8WPMFBL519;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;1;2010;2;4;4;999999;,984961947;620,92;545,69;636,75;672,94;628,29;0;0;0;0;0
2018-2019;7;2;HTP862D573;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2007;2;999999;4;999999;,821767697;593,19;523,21;586,17;667,72;595,67;0;0;0;0;0
2018-2019;7;2;BD48QEE574;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2007;2;4;5;999999;1,749127409;788,91;683,37;869,53;766,14;836,61;1;0;2;1;2
2018-2019;4;2;BBBTMKL519;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;1;2010;2;4;5;999999;2,5;837,62;902,64;856,18;808,08;783,59;2;2;2;2;1
2018-2019;4;2;ACB1651518;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;1;2010;2;4;3;999999;,48548266;685,07;567,11;721,07;736,17;715,92;0;0;1;1;1
2018-2019;10;2;C42C2T1461;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2003;2;4;5;999999;1,947035528;669,5;646,76;626,37;707,78;697,08;0;0;0;1;0
2018-2019;7;2;UK1HZDI573;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2006;2;4;2;999999;-,593320993;774,89;672,47;856,01;766,21;804,87;1;0;2;1;2
2018-2019;7;2;1PFHP65574;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2007;2;4;4;999999;1,368926443;711,64;635,53;866,58;697,01;647,46;1;0;2;0;0
2018-2019;10;2;BEF0VDQ460;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2004;2;4;2;999999;-,544682269;614,13;706,24;609,41;582,73;558,14;0;1;0;0;0
2018-2019;10;2;SLNXZ4F460;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;2;2004;2;999999;2;999999;-,699839321;699,01;654,24;682,9;772,23;686,69;0;0;0;1;0
2018-2019;4;2;CA9OYA9519;20H00007;4;1;5;20D01;20D01C03;20;2001;200150;2;1;1;2010;2;4;2;999999;-,701956048;555,91;539,43;587,23;564,75;532,25;0;0;0;0;0
2018-2019;10;2;DDW1EKO462;20H00008;4;1;5;20D01;20D01C03;20;2001;200150;1;4;1;2004;2;999999;4;999999;,811212842;571,3;563,42;578,5;592,46;550,81;0;0;0;0;0
2018-2019;10;2;EDOAQ2G462;20H00008;4;1;5;20D01;20D01C03;20;2001;200150;1;4;1;2004;2;999999;2;999999;-,474006035;639,78;572,61;672,42;673,8;640,31;0;0;0;0;0
2018-2019;10;2;I9HJE0D461;20H00008;4;1;5;20D01;20D01C03;20;2001;200150;1;4;1;2004;2;999999;2;999999;-,408842776;674,81;590;687,18;749,67;672,41;0;0;0;1;0
2018-2019;10;1;ST474OD463;20H00008;4;1;5;20D01;20D01C03;20;2001;200150;1;4;2;2003;2;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
2018-2019;10;2;AI93EX4464;20H00008;4;1;5;20D01;20D01C03;20;2001;200150;1;4;2;2004;2;4;1;999999;-2,243509463;669,79;617,63;700,19;712,99;648,36;0;0;1;1;0
2018-2019;10;2;FNTEAWD462;20H00008;4;1;5;20D01;20D01C03;20;2001;200150;1;4;1;2002;2;999999;2;999999;-,324556609;641,84;533,72;662,81;722,35;648,48;0;0;0;1;0
2018-2019;10;2;WUE5YO0463;20H00008;4;1;5;20D01;20D01C03;20;2001;200150;1;4;2;2002;2;999999;4;999999;,851692623;592,15;568,74;558,63;693,75;547,47;0;0;0;0;0
2018-2019;10;1;CFJNHV5462;20H00008;4;1;5;20D01;20D01C03;20;2001;200150;1;4;1;2000;2;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
2018-2019;10;2;KOR923K462;20H00008;4;1;5;20D01;20D01C03;20;2001;200150;1;4;1;2004;2;999999;5;999999;1,909698091;593,48;618,04;528,43;688,81;538,66;0;0;0;0;0
2018-2019;10;2;N2F3EJX463;20H00008;4;1;5;20D01;20D01C03;20;2001;200150;1;4;2;2004;2;999999;2;999999;-,974081176;647,51;640,07;657,48;691,56;600,94;0;0;0;0;0
2018-2019;10;2;M3SCUWJ462;20H00008;4;1;5;20D01;20D01C03;20;2001;200150;1;4;1;2003;2;999999;3;999999;,152301944;598,75;570,38;561,27;648,35;614,99;0;0;0;0;0
2018-2019;10;2;LM3FLTI462;20H00008;4;1;5;20D01;20D01C03;20;2001;200150;1;4;1;2004;2;4;3;999999;,251829741;626,71;629,75;575,31;736,58;565,19;0;0;0;1;0
2018-2019;10;2;UNREAOW464;20H00008;4;1;5;20D01;20D01C03;20;2001;200150;1;4;2;2004;2;4;2;999999;-,418352872;625,5;553,83;585,59;681,19;681,4;0;0;0;0;0
2018-2019;10;2;KCPJCC3463;20H00008;4;1;5;20D01;20D01C03;20;2001;200150;1;4;2;2002;2;4;3;999999;,098030499;599,64;562,81;678,16;641,42;516,19;0;0;0;0;0
2018-2019;10;2;OY3FC9G462;20H00008;4;1;5;20D01;20D01C03;20;2001;200150;1;4;1;2003;2;999999;3;999999;,274119819;604,36;645,48;636,17;618,57;517,23;0;0;0;0;0
2018-2019;10;2;1PYBG88463;20H00008;4;1;5;20D01;20D01C03;20;2001;200150;1;4;2;2000;2;999999;2;999999;-1,144068478;634,85;662,37;584,19;655,74;637,08;0;0;0;0;0
2018-2019;10;2;O98N04N463;20H00008;4;1;5;20D01;20D01C03;20;2001;200150;1;4;2;2002;2;4;5;999999;1,954444936;606,93;598,84;612,51;634,2;582,18;0;0;0;0;0
2018-2019;10;2;1IZE9OY463;20H00008;4;1;5;20D01;20D01C03;20;2001;200150;1;4;2;2004;2;999999;1;999999;-2,144310014;595,83;612,52;562,64;613,34;594,8;0;0;0;0;0
2018-2019;10;2;HWC1A8G463;20H00008;4;1;5;20D01;20D01C03;20;2001;200150;1;4;2;2003;2;999999;4;999999;,791067016;542,94;518,11;564,98;554,51;534,18;0;0;0;0;0
2018-2019;10;2;98GBBUS462;20H00008;4;1;5;20D01;20D01C03;20;2001;200150;1;4;1;2003;2;4;5;999999;1,524818453;586,83;566,35;625,96;622,33;532,66;0;0;0;0;0
2018-2019;10;2;CARRAFE463;20H00008;4;1;5;20D01;20D01C03;20;2001;200150;1;4;1;2002;2;999999;3;999999;-,164504603;582,43;540,01;605,99;671,47;512,26;0;0;0;0;0
2018-2019;10;2;JB27SSJ463;20H00008;4;1;5;20D01;20D01C03;20;2001;200150;1;4;2;2002;2;4;4;999999;1,250074269;621,13;577,65;644,15;672,53;590,21;0;0;0;0;0
2018-2019;4;2;0ALQHAC504;20H00009;4;1;5;20D01;20D01C03;20;2001;200151;1;4;1;2009;1;999999;1;999999;-1,358122154;602,6;660,87;617,1;633,18;499,26;0;0;0;0;0
2018-2019;4;2;5UP66FP464;20H00009;4;1;5;20D01;20D01C03;20;2001;200151;1;4;2;2010;1;999999;1;999999;-1,493150513;661,24;681,58;623,76;694,6;645;0;0;0;0;0
2018-2019;7;2;1EIBB3I530;20H00009;4;1;5;20D01;20D01C03;20;2001;200151;1;4;1;2006;1;4;5;999999;1,475222162;634,3;590,31;732,11;682,98;531,79;0;0;1;0;0
2018-2019;4;2;2HTR3KB511;20H00009;4;1;5;20D01;20D01C03;20;2001;200151;1;4;2;2010;1;999999;1;999999;-1,254015846;707,11;793,09;705,1;692,13;638,11;1;1;1;0;0
2018-2019;7;2;1XT770Q561;20H00009;4;1;5;20D01;20D01C03;20;2001;200151;1;4;1;2007;1;4;2;999999;-,774999328;599,08;527,49;617,99;621,46;629,38;0;0;0;0;0
2018-2019;4;2;39JUZ4D593;20H00009;4;1;5;20D01;20D01C03;20;2001;200151;1;4;2;2009;1;999999;1;999999;-1,725379887;626,23;548,15;683,62;673,62;599,52;0;0;0;0;0
2018-2019;7;2;NIB3BLN547;20H00009;4;1;5;20D01;20D01C03;20;2001;200151;1;4;1;2007;1;4;4;999999;1,362534739;788,89;758,82;842,56;755,49;798,7;1;1;2;1;1
2018-2019;4;2;D04YPMG510;20H00009;4;1;5;20D01;20D01C03;20;2001;200151;1;4;2;2008;1;999999;4;999999;,990004325;550,76;602,35;559,91;506,41;534,38;0;0;0;0;0
2018-2019;4;2;IDQ0CPP521;20H00009;4;1;5;20D01;20D01C03;20;2001;200151;1;4;1;2008;1;999999;4;999999;,711353205;892,22;954,19;952,34;867,79;794,57;2;3;3;2;1
2018-2019;7;2;0VKTUFF544;20H00009;4;1;5;20D01;20D01C03;20;2001;200151;1;4;1;2007;1;999999;1;999999;-1,967392549;630,02;561,05;730,78;634,33;593,91;0;0;1;0;0
2018-2019;4;2;X6VGG1P450;20H00009;4;1;5;20D01;20D01C03;20;2001;200151;1;4;2;2009;1;999999;3;999999;,017614844;547,63;524,09;609,76;515,56;541,11;0;0;0;0;0
2018-2019;7;2;0BSNBGO528;20H00009;4;1;5;20D01;20D01C03;20;2001;200151;1;4;1;2007;1;999999;1;999999;-1,608906485;634,18;583,62;653,86;657,33;641,93;0;0;0;0;0
2018-2019;7;2;N6BKN39548;20H00009;4;1;5;20D01;20D01C03;20;2001;200151;1;4;2;2007;1;4;2;999999;-,443646061;752,59;774,01;737,44;811,66;687,24;1;1;1;2;0
2018-2019;4;2;AG99H9I521;20H00009;4;1;5;20D01;20D01C03;20;2001;200151;1;4;1;2010;1;999999;4;999999;,879783995;674,26;639,23;704,13;701,23;652,45;0;0;1;1;0
2018-2019;4;2;IV4HRZ0502;20H00009;4;1;5;20D01;20D01C03;20;2001;200151;1;4;2;2010;1;999999;5;999999;1,448294341;608,54;603,04;632,23;605,91;593;0;0;0;0;0
2018-2019;4;2;MYA8IMN462;20H00009;4;1;5;20D01;20D01C03;20;2001;200151;1;4;2;2010;1;999999;3;999999;-,257357265;603,57;592,76;610,95;655,6;554,97;0;0;0;0;0
2018-2019;7;2;TLOH6JU524;20H00009;4;1;5;20D01;20D01C03;20;2001;200151;1;4;1;2007;1;999999;1;999999;-1,216267206;601,83;547,82;652,9;608,15;598,45;0;0;0;0;0
2018-2019;7;2;CR5QOAL541;20H00009;4;1;5;20D01;20D01C03;20;2001;200151;1;4;2;2007;1;3;4;999999;1,00257669;595,88;572,62;604,2;634,41;572,31;0;0;0;0;0
2018-2019;7;2;C9U8LKS544;20H00009;4;1;5;20D01;20D01C03;20;2001;200151;1;4;2;2007;1;4;4;999999;1,382645118;664,34;644,23;648,26;726,12;638,73;0;0;0;1;0
2018-2019;7;2;2LPZ8WE545;20H00009;4;1;5;20D01;20D01C03;20;2001;200151;1;4;1;2007;1;999999;5;999999;1,708154506;647,85;614,23;633,12;708,1;635,93;0;0;0;1;0
2018-2019;4;2;JHQQGY7521;20H00011;4;1;5;20D01;20D01C03;20;2001;200152;1;4;1;2010;1;4;1;999999;-1,309833558;881,3;907,15;863,45;954,18;800,42;2;2;2;3;2
2018-2019;7;1;C3AUGES574;20H00011;4;1;5;20D01;20D01C03;20;2001;200152;1;4;1;2006;1;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
2018-2019;10;2;PXEMD2A464;20H00011;4;1;5;20D01;20D01C03;20;2001;200152;1;4;2;2002;1;4;4;999999;1,177426348;588,51;562,06;504,83;664,17;622,98;0;0;0;0;0
2018-2019;4;1;NNFFZIC522;20H00011;4;1;5;20D01;20D01C03;20;2001;200152;1;4;2;2010;1;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
2018-2019;4;1;CP9137W521;20H00011;4;1;5;20D01;20D01C03;20;2001;200152;1;4;1;2009;1;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
2018-2019;7;2;7N9RDZ3577;20H00012;4;1;5;20D01;20D01C01;20;2002;200250;1;2;2;2005;2;4;4;999999;1,195573119;597,96;624,94;633,43;559,26;574,19;0;0;0;0;0
2018-2019;4;2;BEZHQRH523;20H00012;4;1;5;20D01;20D01C01;20;2002;200250;1;2;1;2010;2;2;3;999999;,2547449;786,53;808,36;829,32;764,19;744,26;1;2;2;1;1
2018-2019;7;2;HR6FZNK575;20H00012;4;1;5;20D01;20D01C01;20;2002;200250;1;2;1;2006;2;4;4;999999;,539926286;714,14;689,48;771,53;741,93;653,62;1;0;1;1;0
2018-2019;7;2;H2ERGJ3577;20H00012;4;1;5;20D01;20D01C01;20;2002;200250;1;2;2;2007;2;4;3;999999;,487884262;658,78;570,21;673,05;726,47;665,41;0;0;0;1;0
2018-2019;4;1;NNE7DD0523;20H00012;4;1;5;20D01;20D01C01;20;2002;200250;1;2;1;2009;2;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
2018-2019;4;2;LQUISBS523;20H00012;4;1;5;20D01;20D01C01;20;2002;200250;1;2;2;2010;2;999999;4;999999;1,2581252;654,36;651,14;564,71;694,7;706,9;0;0;0;0;1
2018-2019;7;2;981F3PR576;20H00012;4;1;5;20D01;20D01C01;20;2002;200250;1;2;2;2007;2;4;3;999999;,425664953;758,07;624,84;887,71;728,29;791,45;1;0;2;1;1
2018-2019;7;2;3VVBWLV576;20H00012;4;1;5;20D01;20D01C01;20;2002;200250;1;2;2;2006;2;4;5;999999;1,956662782;868,41;841,7;947,49;884,28;800,18;2;2;2;2;2
2018-2019;7;1;NI56UP9577;20H00012;4;1;5;20D01;20D01C01;20;2002;200250;1;2;2;2007;2;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
2018-2019;4;2;SDFYUFE522;20H00012;4;1;5;20D01;20D01C01;20;2002;200250;1;2;1;2010;2;999999;3;999999;-,28998424;563,48;554,61;550,65;576,64;572,03;0;0;0;0;0
2018-2019;7;2;F96GV46575;20H00012;4;1;5;20D01;20D01C01;20;2002;200250;1;2;1;2007;2;4;5;999999;1,591616396;679,72;606,63;734,15;651,99;726,11;0;0;1;0;1
2018-2019;4;2;KGBXMP6524;20H00012;4;1;5;20D01;20D01C01;20;2002;200250;1;2;2;2009;2;999999;2;999999;-,949551706;623,55;615,27;676,66;625,47;576,8;0;0;0;0;0
2018-2019;7;2;WJ5U39P577;20H00012;4;1;5;20D01;20D01C01;20;2002;200250;1;2;2;2007;2;4;5;999999;2,184866012;853,23;732,96;962,93;950,92;766,12;2;1;3;3;1
2018-2019;4;2;7OSPJ5F522;20H00012;4;1;5;20D01;20D01C01;20;2002;200250;1;2;1;2009;2;4;2;999999;-,768530897;666,92;594,6;628,97;731,83;712,29;0;0;0;1;1
2018-2019;10;2;RCP228B464;20H00012;4;1;5;20D01;20D01C01;20;2002;200250;1;2;1;2004;2;4;2;999999;-,513441552;783,73;786,18;743,76;763,89;841,1;1;1;1;1;2
2018-2019;4;1;BGKT86X523;20H00012;4;1;5;20D01;20D01C01;20;2002;200250;1;2;1;2009;2;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
2018-2019;10;2;2ZBFAGW464;20H00012;4;1;5;20D01;20D01C01;20;2002;200250;1;2;1;2004;2;4;2;999999;-,531177236;706,26;647,08;724,89;714,84;738,23;1;0;1;1;1
2018-2019;7;2;2MUFSKW574;20H00012;4;1;5;20D01;20D01C01;20;2002;200250;1;2;1;2007;2;4;4;999999;1,197778633;775,33;629,54;791,77;937,42;742,6;1;0;1;2;1
2018-2019;7;2;SLP9FCL574;20H00012;4;1;5;20D01;20D01C01;20;2002;200250;1;2;1;2007;2;4;5;999999;1,757158555;602,12;529,81;646,41;598,62;633,66;0;0;0;0;0
2018-2019;4;2;ATHOSC0524;20H00012;4;1;5;20D01;20D01C01;20;2002;200250;1;2;2;2010;2;4;3;999999;-,086157444;704,18;647,9;709,48;708,2;751,13;1;0;1;1;1
2018-2019;10;1;VFQ6PTJ465;20H00012;4;1;5;20D01;20D01C01;20;2002;200250;1;2;2;1968;2;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
